Tools,Port 2: NDI 8700340  s/n:34802401,Frame,Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz
1,Port 2: NDI 8700340  s/n:34802401,104119,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,20,3D Error,-36973140000000000000000000000.000,-36973140000000000000000000000.000,-36973140000000000000000000000.000,OK,-36973140000000000000000000000.000,-36973140000000000000000000000.000,-36973140000000000000000000000.000,OK,-36973140000000000000000000000.000,-36973140000000000000000000000.000,-36973140000000000000000000000.000,OK,-36973140000000000000000000000.000,-36973140000000000000000000000.000,-36973140000000000000000000000.000,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28
1,Port 2: NDI 8700340  s/n:34802401,104122,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,20,3D Error,-36973140000000000000000000000.000,-36973140000000000000000000000.000,-36973140000000000000000000000.000,OK,-36973140000000000000000000000.000,-36973140000000000000000000000.000,-36973140000000000000000000000.000,OK,-36973140000000000000000000000.000,-36973140000000000000000000000.000,-36973140000000000000000000000.000,OK,-36973140000000000000000000000.000,-36973140000000000000000000000.000,-36973140000000000000000000000.000,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28
1,Port 2: NDI 8700340  s/n:34802401,104125,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,20,3D Error,-36973140000000000000000000000.000,-36973140000000000000000000000.000,-36973140000000000000000000000.000,OK,-36973140000000000000000000000.000,-36973140000000000000000000000.000,-36973140000000000000000000000.000,OK,-36973140000000000000000000000.000,-36973140000000000000000000000.000,-36973140000000000000000000000.000,OK,-36973140000000000000000000000.000,-36973140000000000000000000000.000,-36973140000000000000000000000.000,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28
1,Port 2: NDI 8700340  s/n:34802401,104128,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,20,3D Error,-36973140000000000000000000000.000,-36973140000000000000000000000.000,-36973140000000000000000000000.000,OK,-36973140000000000000000000000.000,-36973140000000000000000000000.000,-36973140000000000000000000000.000,OK,-36973140000000000000000000000.000,-36973140000000000000000000000.000,-36973140000000000000000000000.000,OK,-36973140000000000000000000000.000,-36973140000000000000000000000.000,-36973140000000000000000000000.000,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28
1,Port 2: NDI 8700340  s/n:34802401,104131,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,20,3D Error,-36973140000000000000000000000.000,-36973140000000000000000000000.000,-36973140000000000000000000000.000,OK,-36973140000000000000000000000.000,-36973140000000000000000000000.000,-36973140000000000000000000000.000,OK,-36973140000000000000000000000.000,-36973140000000000000000000000.000,-36973140000000000000000000000.000,OK,-36973140000000000000000000000.000,-36973140000000000000000000000.000,-36973140000000000000000000000.000,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28
1,Port 2: NDI 8700340  s/n:34802401,104134,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,20,3D Error,-36973140000000000000000000000.000,-36973140000000000000000000000.000,-36973140000000000000000000000.000,OK,-36973140000000000000000000000.000,-36973140000000000000000000000.000,-36973140000000000000000000000.000,OK,-36973140000000000000000000000.000,-36973140000000000000000000000.000,-36973140000000000000000000000.000,OK,-36973140000000000000000000000.000,-36973140000000000000000000000.000,-36973140000000000000000000000.000,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28
1,Port 2: NDI 8700340  s/n:34802401,104137,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,20,3D Error,-36973140000000000000000000000.000,-36973140000000000000000000000.000,-36973140000000000000000000000.000,OK,-36973140000000000000000000000.000,-36973140000000000000000000000.000,-36973140000000000000000000000.000,OK,-36973140000000000000000000000.000,-36973140000000000000000000000.000,-36973140000000000000000000000.000,OK,-36973140000000000000000000000.000,-36973140000000000000000000000.000,-36973140000000000000000000000.000,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28
1,Port 2: NDI 8700340  s/n:34802401,104140,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,20,3D Error,-36973140000000000000000000000.000,-36973140000000000000000000000.000,-36973140000000000000000000000.000,OK,-36973140000000000000000000000.000,-36973140000000000000000000000.000,-36973140000000000000000000000.000,OK,-36973140000000000000000000000.000,-36973140000000000000000000000.000,-36973140000000000000000000000.000,OK,-36973140000000000000000000000.000,-36973140000000000000000000000.000,-36973140000000000000000000000.000,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28
1,Port 2: NDI 8700340  s/n:34802401,104143,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,20,3D Error,-36973140000000000000000000000.000,-36973140000000000000000000000.000,-36973140000000000000000000000.000,OK,-36973140000000000000000000000.000,-36973140000000000000000000000.000,-36973140000000000000000000000.000,OK,-36973140000000000000000000000.000,-36973140000000000000000000000.000,-36973140000000000000000000000.000,OK,-36973140000000000000000000000.000,-36973140000000000000000000000.000,-36973140000000000000000000000.000,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28
1,Port 2: NDI 8700340  s/n:34802401,104146,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,20,3D Error,-36973140000000000000000000000.000,-36973140000000000000000000000.000,-36973140000000000000000000000.000,OK,-36973140000000000000000000000.000,-36973140000000000000000000000.000,-36973140000000000000000000000.000,OK,-36973140000000000000000000000.000,-36973140000000000000000000000.000,-36973140000000000000000000000.000,OK,-36973140000000000000000000000.000,-36973140000000000000000000000.000,-36973140000000000000000000000.000,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28
1,Port 2: NDI 8700340  s/n:34802401,104149,1,OK,0.8822623,0.2512288,-0.3070717,0.2533857,-36.516,149.538,-1334.255,0.4655544,4,OK,-36.257,149.890,-1334.859,OK,-57.129,119.609,-1299.796,OK,-93.261,108.034,-1258.242,OK,-77.555,49.929,-1248.847
1,Port 2: NDI 8700340  s/n:34802401,104152,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,20,3D Error,-36973140000000000000000000000.000,-36973140000000000000000000000.000,-36973140000000000000000000000.000,OK,-36973140000000000000000000000.000,-36973140000000000000000000000.000,-36973140000000000000000000000.000,OK,-36973140000000000000000000000.000,-36973140000000000000000000000.000,-36973140000000000000000000000.000,OK,-36973140000000000000000000000.000,-36973140000000000000000000000.000,-36973140000000000000000000000.000,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28
1,Port 2: NDI 8700340  s/n:34802401,104155,1,OK,0.8752759,0.2596045,-0.3205610,0.2524642,-39.214,146.494,-1337.939,0.4659764,4,OK,-38.958,146.862,-1338.540,OK,-60.601,115.689,-1304.711,OK,-97.680,103.059,-1264.394,OK,-82.189,44.716,-1256.100
1,Port 2: NDI 8700340  s/n:34802401,104158,1,OK,0.8723631,0.2595430,-0.3285318,0.2523626,-41.342,146.061,-1339.363,0.4531788,4,OK,-41.096,146.421,-1339.944,OK,-63.328,115.137,-1306.642,OK,-101.075,102.403,-1267.008,OK,-85.897,43.967,-1258.778
1,Port 2: NDI 8700340  s/n:34802401,104161,1,OK,0.8705737,0.2569112,-0.3359504,0.2514665,-43.609,146.372,-1340.310,0.4360339,4,OK,-43.363,146.724,-1340.864,OK,-66.280,115.579,-1307.962,OK,-104.664,103.043,-1268.910,OK,-90.012,44.502,-1260.459
1,Port 2: NDI 8700340  s/n:34802401,104164,1,OK,0.8702172,0.2547762,-0.3405079,0.2487279,-45.263,146.869,-1340.835,0.4461456,4,OK,-44.999,147.221,-1341.407,OK,-68.463,116.247,-1308.647,OK,-107.229,104.011,-1269.952,OK,-93.139,45.346,-1261.421
1,Port 2: NDI 8700340  s/n:34802401,104167,1,OK,0.8698689,0.2550609,-0.3422575,0.2472483,-45.844,146.764,-1341.244,0.4552864,4,OK,-45.578,147.121,-1341.825,OK,-69.200,116.136,-1309.194,OK,-108.127,103.911,-1270.606,OK,-94.226,45.188,-1262.205
1,Port 2: NDI 8700340  s/n:34802401,104170,1,OK,0.8699485,0.2547893,-0.3430995,0.2460787,-46.132,146.841,-1341.344,0.4454030,4,OK,-45.882,147.191,-1341.912,OK,-69.589,116.253,-1309.337,OK,-108.587,104.107,-1270.807,OK,-94.867,45.347,-1262.423
1,Port 2: NDI 8700340  s/n:34802401,104173,1,OK,0.8699891,0.2540019,-0.3435033,0.2461860,-46.298,147.002,-1341.321,0.4531745,4,OK,-46.037,147.363,-1341.897,OK,-69.812,116.468,-1309.305,OK,-108.859,104.391,-1270.795,OK,-95.184,45.627,-1262.317
1,Port 2: NDI 8700340  s/n:34802401,104176,1,OK,0.8700653,0.2534851,-0.3443621,0.2452477,-46.610,147.138,-1341.351,0.4447674,4,OK,-46.360,147.490,-1341.921,OK,-70.241,116.656,-1309.352,OK,-109.345,104.683,-1270.929,OK,-95.841,45.870,-1262.422
1,Port 2: NDI 8700340  s/n:34802401,104179,1,OK,0.8699440,0.2524279,-0.3452806,0.2454768,-46.941,147.354,-1341.396,0.4535109,4,OK,-46.677,147.711,-1341.978,OK,-70.680,116.940,-1309.397,OK,-109.872,105.047,-1271.053,OK,-96.429,46.236,-1262.430
1,Port 2: NDI 8700340  s/n:34802401,104182,1,OK,0.8701918,0.2525910,-0.3456171,0.2439524,-47.174,147.444,-1341.409,0.4414717,4,OK,-46.914,147.781,-1341.975,OK,-70.984,117.051,-1309.448,OK,-110.207,105.224,-1271.086,OK,-96.898,46.375,-1262.579
1,Port 2: NDI 8700340  s/n:34802401,104185,1,OK,0.8709258,0.2514097,-0.3451127,0.2432666,-47.279,147.733,-1341.220,0.4512195,4,OK,-47.007,148.088,-1341.794,OK,-71.117,117.459,-1309.184,OK,-110.323,105.793,-1270.722,OK,-97.134,46.933,-1262.095
1,Port 2: NDI 8700340  s/n:34802401,104188,1,OK,0.8718102,0.2486594,-0.3448028,0.2433648,-47.474,148.427,-1340.676,0.4525420,4,OK,-47.203,148.779,-1341.255,OK,-71.377,118.376,-1308.477,OK,-110.615,106.996,-1269.969,OK,-97.552,48.160,-1261.015
1,Port 2: NDI 8700340  s/n:34802401,104191,1,OK,0.8739170,0.2418492,-0.3455679,0.2415799,-49.218,149.426,-1339.640,0.4555929,4,OK,-48.961,149.762,-1340.238,OK,-73.473,119.954,-1307.092,OK,-112.877,109.397,-1268.655,OK,-100.398,50.534,-1258.981
1,Port 2: NDI 8700340  s/n:34802401,104194,1,OK,0.8711465,0.2334725,-0.3629557,0.2342168,-55.513,148.665,-1337.828,0.4726370,4,OK,-55.242,148.988,-1338.446,OK,-81.568,119.837,-1306.040,OK,-122.459,110.299,-1269.020,OK,-111.842,51.148,-1258.964
1,Port 2: NDI 8700340  s/n:34802401,104197,1,OK,0.8624547,0.2221331,-0.3956244,0.2242994,-68.872,146.445,-1335.104,0.4592904,4,OK,-68.591,146.744,-1335.684,OK,-97.897,118.457,-1305.285,OK,-141.415,110.166,-1271.029,OK,-133.675,50.631,-1260.759
1,Port 2: NDI 8700340  s/n:34802401,104200,1,OK,0.8520336,0.2095537,-0.4320800,0.2084056,-84.301,145.077,-1333.126,0.4310011,4,OK,-84.037,145.335,-1333.648,OK,-116.608,118.272,-1305.777,OK,-162.795,111.778,-1274.760,OK,-158.716,51.823,-1264.763
1,Port 2: NDI 8700340  s/n:34802401,104203,1,OK,0.8447625,0.1948537,-0.4609165,0.1896425,-100.101,146.234,-1332.709,0.3801778,4,OK,-99.864,146.444,-1333.152,OK,-135.208,121.098,-1307.373,OK,-183.238,116.945,-1278.909,OK,-182.969,56.801,-1269.137
1,Port 2: NDI 8700340  s/n:34802401,104206,1,OK,0.8354411,0.1801647,-0.4908966,0.1691136,-115.597,149.937,-1334.775,0.3719570,4,OK,-115.370,150.121,-1335.188,OK,-153.404,126.659,-1311.736,OK,-203.162,124.987,-1286.088,OK,-206.851,64.867,-1276.948
1,Port 2: NDI 8700340  s/n:34802401,104209,1,OK,0.8276618,0.1746179,-0.5133626,0.1447184,-130.894,155.538,-1340.155,0.3711020,4,OK,-130.659,155.721,-1340.550,OK,-170.687,133.722,-1319.174,OK,-221.435,134.024,-1295.468,OK,-228.577,73.959,-1288.028
1,Port 2: NDI 8700340  s/n:34802401,104212,1,OK,0.8163340,0.1768262,-0.5372089,0.1172087,-144.595,162.469,-1348.608,0.3899431,4,OK,-144.369,162.649,-1349.010,OK,-186.200,141.782,-1330.140,OK,-237.832,143.581,-1308.563,OK,-248.133,83.693,-1304.040
1,Port 2: NDI 8700340  s/n:34802401,104215,1,OK,0.8028042,0.1737695,-0.5627776,0.0926867,-156.441,171.372,-1359.385,0.4164071,4,OK,-156.226,171.548,-1359.799,OK,-199.821,152.232,-1343.549,OK,-252.324,155.925,-1324.486,OK,-265.738,96.534,-1322.446
1,Port 2: NDI 8700340  s/n:34802401,104218,1,OK,0.7836939,0.1790866,-0.5908542,0.0681410,-165.305,181.570,-1372.000,0.4059822,4,OK,-165.105,181.745,-1372.382,OK,-210.221,163.512,-1359.578,OK,-263.535,168.452,-1343.344,OK,-279.343,109.622,-1344.968
1,Port 2: NDI 8700340  s/n:34802401,104221,1,OK,0.7647545,0.1879346,-0.6145268,0.0467761,-171.254,193.636,-1385.157,0.3751937,4,OK,-171.049,193.816,-1385.475,OK,-217.216,176.390,-1375.975,OK,-271.124,182.093,-1362.121,OK,-288.495,123.937,-1367.445
1,Port 2: NDI 8700340  s/n:34802401,104224,1,OK,0.7489277,0.1807901,-0.6373289,0.0153047,-173.526,206.164,-1397.857,0.3689595,4,OK,-173.294,206.344,-1398.147,OK,-220.857,191.632,-1391.277,OK,-274.825,200.317,-1379.480,OK,-295.618,143.624,-1387.680
1,Port 2: NDI 8700340  s/n:34802401,104227,1,OK,0.7356532,0.1780609,-0.6534214,-0.0122166,-173.126,219.069,-1409.499,0.3528356,4,OK,-172.881,219.255,-1409.752,OK,-221.299,206.714,-1404.937,OK,-275.133,217.706,-1394.416,OK,-298.426,162.485,-1405.331
1,Port 2: NDI 8700340  s/n:34802401,104230,1,OK,0.7312129,0.1751546,-0.6579443,-0.0419270,-170.845,231.065,-1420.106,0.3236915,4,OK,-170.578,231.244,-1420.311,OK,-219.598,220.953,-1416.107,OK,-272.825,234.188,-1405.160,OK,-298.792,180.596,-1418.082
1,Port 2: NDI 8700340  s/n:34802401,104233,1,OK,0.7230073,0.1597957,-0.6689920,-0.0646184,-168.314,242.102,-1428.794,0.3227240,4,OK,-168.016,242.259,-1428.986,OK,-217.639,234.820,-1425.758,OK,-270.197,250.999,-1415.595,OK,-298.990,199.117,-1429.496
1,Port 2: NDI 8700340  s/n:34802401,104236,1,OK,0.7168294,0.1425203,-0.6774626,-0.0829945,-164.360,251.519,-1435.408,0.3288716,4,OK,-164.048,251.661,-1435.601,OK,-214.021,246.864,-1432.983,OK,-265.796,265.824,-1423.465,OK,-297.123,215.542,-1437.766
1,Port 2: NDI 8700340  s/n:34802401,104239,1,OK,0.7195511,0.1293625,-0.6764765,-0.0888316,-158.993,259.274,-1439.886,0.3430082,4,OK,-158.671,259.416,-1440.094,OK,-208.741,255.913,-1436.949,OK,-259.909,276.285,-1427.228,OK,-292.653,226.679,-1440.657
1,Port 2: NDI 8700340  s/n:34802401,104242,1,OK,0.7180549,0.1123294,-0.6804371,-0.0937267,-154.789,265.273,-1442.802,0.3622288,4,OK,-154.483,265.407,-1443.040,OK,-204.609,263.520,-1439.936,OK,-255.156,285.666,-1430.842,OK,-289.408,236.877,-1443.489
1,Port 2: NDI 8700340  s/n:34802401,104245,1,OK,0.7178669,0.1078050,-0.6809247,-0.0968851,-151.386,269.200,-1444.834,0.3604536,4,OK,-151.076,269.330,-1445.065,OK,-201.220,268.000,-1441.945,OK,-251.511,290.702,-1432.860,OK,-286.315,242.260,-1445.375
1,Port 2: NDI 8700340  s/n:34802401,104248,1,OK,0.7130478,0.1003370,-0.6865119,-0.1009791,-151.063,271.844,-1446.263,0.3680258,4,OK,-150.740,271.963,-1446.504,OK,-200.943,271.560,-1443.964,OK,-250.943,295.220,-1435.635,OK,-286.423,247.369,-1448.328
1,Port 2: NDI 8700340  s/n:34802401,104251,1,OK,0.7126063,0.0980579,-0.6859236,-0.1099352,-151.204,273.799,-1447.168,0.3789794,4,OK,-150.872,273.918,-1447.416,OK,-201.074,274.284,-1444.728,OK,-250.666,298.661,-1436.071,OK,-286.961,251.485,-1449.118
1,Port 2: NDI 8700340  s/n:34802401,104254,1,OK,0.7108080,0.0908774,-0.6878216,-0.1157360,-151.163,275.296,-1448.096,0.3926531,4,OK,-150.832,275.412,-1448.360,OK,-201.018,276.729,-1445.750,OK,-250.164,302.049,-1437.312,OK,-287.312,255.551,-1450.334
1,Port 2: NDI 8700340  s/n:34802401,104257,1,OK,0.7071344,0.0877556,-0.6917724,-0.1170930,-151.666,276.039,-1448.776,0.3759654,4,OK,-151.336,276.145,-1449.021,OK,-201.531,277.873,-1446.948,OK,-250.551,303.598,-1439.020,OK,-287.933,257.340,-1452.277
1,Port 2: NDI 8700340  s/n:34802401,104260,1,OK,0.7047002,0.0867397,-0.6937939,-0.1205148,-152.310,276.587,-1448.772,0.3852768,4,OK,-151.980,276.693,-1449.021,OK,-202.152,278.778,-1447.195,OK,-251.044,304.819,-1439.462,OK,-288.705,258.877,-1453.070
1,Port 2: NDI 8700340  s/n:34802401,104263,1,OK,0.7026218,0.0801749,-0.6951859,-0.1288844,-153.388,277.602,-1448.300,0.3521354,4,OK,-153.035,277.689,-1448.505,OK,-203.218,280.882,-1446.883,OK,-251.517,307.929,-1439.085,OK,-290.091,262.871,-1452.863
