Tools,Port 2: NDI 8700340  s/n:34802401,Frame,Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz
1,Port 2: NDI 8700340  s/n:34802401,112054,1,OK,0.8171886,0.2422928,-0.3315345,0.4044526,-27.726,148.038,-1325.007,0.4572572,4,OK,-27.479,148.419,-1325.551,OK,-44.938,114.943,-1291.762,OK,-83.063,95.177,-1255.234,OK,-53.992,44.320,-1238.593
1,Port 2: NDI 8700340  s/n:34802401,112057,1,OK,0.8176213,0.2492555,-0.3311865,0.3996030,-26.375,146.430,-1328.591,0.4606855,4,OK,-26.147,146.813,-1329.167,OK,-43.409,112.909,-1295.572,OK,-81.268,92.789,-1259.115,OK,-52.251,41.607,-1243.443
1,Port 2: NDI 8700340  s/n:34802401,112060,1,OK,0.8182570,0.2551993,-0.3268752,0.3980972,-25.313,144.821,-1331.111,0.4504673,4,OK,-25.096,145.199,-1331.668,OK,-41.813,111.016,-1298.127,OK,-79.136,90.522,-1261.297,OK,-49.758,39.347,-1246.375
1,Port 2: NDI 8700340  s/n:34802401,112063,1,OK,0.8153277,0.2566836,-0.3303731,0.4002598,-25.316,143.564,-1332.751,0.4699247,4,OK,-25.088,143.960,-1333.336,OK,-41.892,109.498,-1300.037,OK,-79.390,88.615,-1263.634,OK,-49.867,37.520,-1248.766
1,Port 2: NDI 8700340  s/n:34802401,112066,1,OK,0.8135180,0.2615324,-0.3327395,0.3988404,-25.018,142.256,-1334.049,0.4439975,4,OK,-24.804,142.641,-1334.594,OK,-41.571,107.786,-1301.766,OK,-79.052,86.461,-1265.613,OK,-49.482,35.219,-1251.320
1,Port 2: NDI 8700340  s/n:34802401,112069,1,OK,0.8114909,0.2639470,-0.3340532,0.4002786,-24.395,141.630,-1334.846,0.4543634,4,OK,-24.188,142.023,-1335.407,OK,-40.838,106.918,-1302.754,OK,-78.322,85.226,-1266.822,OK,-48.528,34.049,-1252.720
1,Port 2: NDI 8700340  s/n:34802401,112072,1,OK,0.8082193,0.2680398,-0.3374809,0.4013015,-23.532,141.207,-1336.271,0.4523372,4,OK,-23.327,141.607,-1336.823,OK,-39.952,106.076,-1304.626,OK,-77.492,83.813,-1269.113,OK,-47.516,32.656,-1255.392
1,Port 2: NDI 8700340  s/n:34802401,112075,1,OK,0.8056405,0.2787957,-0.3385693,0.3982301,-22.030,139.827,-1337.923,0.4371299,4,OK,-21.843,140.236,-1338.441,OK,-38.092,103.949,-1306.976,OK,-75.314,80.789,-1271.666,OK,-45.063,29.454,-1259.254
1,Port 2: NDI 8700340  s/n:34802401,112078,1,OK,0.8013431,0.2790013,-0.3376114,0.4074630,-20.800,139.460,-1337.801,0.4438148,4,OK,-20.619,139.878,-1338.332,OK,-36.378,103.417,-1306.784,OK,-73.368,79.700,-1271.633,OK,-42.245,28.998,-1258.795
1,Port 2: NDI 8700340  s/n:34802401,112081,1,OK,0.7991269,0.2850134,-0.3384347,0.4069711,-20.022,137.930,-1338.979,0.4417171,4,OK,-19.848,138.364,-1339.491,OK,-35.354,101.453,-1308.391,OK,-72.153,77.146,-1273.398,OK,-40.776,26.426,-1261.224
1,Port 2: NDI 8700340  s/n:34802401,112084,1,OK,0.7958037,0.2929141,-0.3436617,0.4034780,-20.315,135.832,-1341.277,0.4226271,4,OK,-20.153,136.246,-1341.759,OK,-35.722,98.733,-1311.503,OK,-72.617,73.709,-1277.116,OK,-41.290,22.736,-1265.954
1,Port 2: NDI 8700340  s/n:34802401,112087,1,OK,0.7938240,0.3008721,-0.3475695,0.3981393,-20.489,133.795,-1343.540,0.4133061,4,OK,-20.340,134.224,-1343.995,OK,-35.982,96.153,-1314.533,OK,-72.869,70.568,-1280.589,OK,-41.754,19.218,-1270.498
1,Port 2: NDI 8700340  s/n:34802401,112090,1,OK,0.7907305,0.3096257,-0.3513347,0.3942602,-20.313,131.686,-1345.831,0.3893496,4,OK,-20.185,132.110,-1346.240,OK,-35.766,93.425,-1317.652,OK,-72.589,67.141,-1284.208,OK,-41.484,15.558,-1275.227
1,Port 2: NDI 8700340  s/n:34802401,112093,1,OK,0.7846296,0.3152879,-0.3542057,0.3993597,-19.375,130.071,-1347.431,0.3755957,4,OK,-19.265,130.486,-1347.823,OK,-34.452,91.260,-1319.800,OK,-71.119,64.062,-1286.959,OK,-39.310,12.838,-1278.316
1,Port 2: NDI 8700340  s/n:34802401,112096,1,OK,0.7807226,0.3229084,-0.3540785,0.4010372,-17.724,128.365,-1348.795,0.3565368,4,OK,-17.644,128.775,-1349.159,OK,-32.294,89.018,-1321.644,OK,-68.539,61.025,-1289.104,OK,-36.173,10.006,-1281.169
1,Port 2: NDI 8700340  s/n:34802401,112099,1,OK,0.7814100,0.3294729,-0.3469643,0.4005767,-15.051,127.757,-1348.487,0.3320856,4,OK,-14.989,128.145,-1348.814,OK,-28.833,88.168,-1321.302,OK,-64.310,59.770,-1288.232,OK,-31.384,8.972,-1281.093
1,Port 2: NDI 8700340  s/n:34802401,112102,1,OK,0.7872377,0.3286032,-0.3359902,0.3992335,-12.913,129.164,-1346.171,0.3301434,4,OK,-12.842,129.551,-1346.505,OK,-26.125,89.922,-1318.184,OK,-60.880,61.976,-1283.981,OK,-27.795,11.296,-1276.910
1,Port 2: NDI 8700340  s/n:34802401,112105,1,OK,0.7959177,0.3168783,-0.3289564,0.3973549,-13.680,132.432,-1342.778,0.3943771,4,OK,-13.572,132.862,-1343.215,OK,-27.144,94.184,-1313.503,OK,-61.995,67.623,-1278.244,OK,-29.479,16.795,-1270.064
1,Port 2: NDI 8700340  s/n:34802401,112108,1,OK,0.8051812,0.3039617,-0.3283937,0.3891634,-16.767,135.805,-1340.449,0.4347133,4,OK,-16.616,136.240,-1340.949,OK,-31.248,98.610,-1310.308,OK,-66.808,73.760,-1274.418,OK,-35.690,22.259,-1265.256
1,Port 2: NDI 8700340  s/n:34802401,112111,1,OK,0.8092989,0.2876692,-0.3346139,0.3877052,-21.075,139.049,-1338.770,0.4353871,4,OK,-20.908,139.461,-1339.291,OK,-36.877,102.853,-1308.035,OK,-73.593,79.560,-1272.341,OK,-43.705,27.673,-1261.405
1,Port 2: NDI 8700340  s/n:34802401,112114,1,OK,0.8100361,0.2736104,-0.3480280,0.3845196,-26.787,141.317,-1339.063,0.4317912,4,OK,-26.590,141.714,-1339.577,OK,-44.353,105.850,-1308.463,OK,-82.634,83.772,-1273.655,OK,-54.297,31.323,-1261.267
1,Port 2: NDI 8700340  s/n:34802401,112117,1,OK,0.8081149,0.2618884,-0.3655420,0.3804522,-33.121,142.692,-1340.805,0.4138130,4,OK,-32.901,143.064,-1341.292,OK,-52.619,107.720,-1310.838,OK,-92.592,86.589,-1277.432,OK,-65.957,33.491,-1263.917
1,Port 2: NDI 8700340  s/n:34802401,112120,1,OK,0.8012639,0.2555417,-0.3909898,0.3739003,-40.555,142.322,-1345.335,0.3696771,4,OK,-40.339,142.650,-1345.753,OK,-62.261,107.333,-1316.980,OK,-104.219,86.611,-1285.895,OK,-79.512,32.652,-1272.070
1,Port 2: NDI 8700340  s/n:34802401,112123,1,OK,0.7880841,0.2529980,-0.4176704,0.3747893,-46.394,140.495,-1351.171,0.3391970,4,OK,-46.180,140.800,-1351.528,OK,-69.775,105.028,-1324.874,OK,-113.425,83.835,-1296.606,OK,-89.769,29.441,-1282.596
1,Port 2: NDI 8700340  s/n:34802401,112126,1,OK,0.7783767,0.2624150,-0.4327854,0.3714363,-48.304,137.193,-1356.395,0.3282872,4,OK,-48.104,137.501,-1356.728,OK,-72.196,100.812,-1331.857,OK,-116.396,78.602,-1305.369,OK,-92.977,23.799,-1292.640
1,Port 2: NDI 8700340  s/n:34802401,112129,1,OK,0.7719130,0.2759726,-0.4351287,0.3723606,-46.358,133.731,-1359.119,0.3206062,4,OK,-46.175,134.048,-1359.425,OK,-69.613,96.346,-1335.538,OK,-113.425,72.727,-1309.588,OK,-89.099,18.024,-1298.257
1,Port 2: NDI 8700340  s/n:34802401,112132,1,OK,0.7693266,0.2923035,-0.4277489,0.3737996,-41.924,130.553,-1360.026,0.3257152,4,OK,-41.755,130.894,-1360.321,OK,-63.826,92.193,-1336.768,OK,-106.594,67.072,-1310.365,OK,-80.817,12.735,-1300.643
1,Port 2: NDI 8700340  s/n:34802401,112135,1,OK,0.7700447,0.3040873,-0.4136749,0.3787284,-36.379,128.681,-1358.664,0.3334210,4,OK,-36.228,129.045,-1358.964,OK,-56.631,89.710,-1334.937,OK,-97.996,63.457,-1307.414,OK,-70.590,9.736,-1298.590
1,Port 2: NDI 8700340  s/n:34802401,112138,1,OK,0.7750623,0.3162044,-0.3942610,0.3792775,-30.189,127.689,-1356.152,0.3291024,4,OK,-30.073,128.064,-1356.456,OK,-48.643,88.307,-1331.604,OK,-88.315,61.316,-1302.364,OK,-59.544,8.138,-1294.777
1,Port 2: NDI 8700340  s/n:34802401,112141,1,OK,0.7813463,0.3233791,-0.3723504,0.3824646,-23.898,127.815,-1352.722,0.3569019,4,OK,-23.789,128.225,-1353.057,OK,-40.491,88.384,-1326.968,OK,-78.394,60.968,-1295.723,OK,-48.253,8.488,-1288.774
1,Port 2: NDI 8700340  s/n:34802401,112144,1,OK,0.7868832,0.3258122,-0.3524084,0.3879041,-18.335,128.872,-1348.943,0.3537918,4,OK,-18.242,129.279,-1349.296,OK,-33.295,89.620,-1321.887,OK,-69.610,62.150,-1288.889,OK,-38.219,10.385,-1281.995
1,Port 2: NDI 8700340  s/n:34802401,112147,1,OK,0.7938882,0.3238917,-0.3335658,0.3918795,-13.829,130.936,-1344.836,0.3700531,4,OK,-13.744,131.351,-1345.229,OK,-27.481,92.201,-1316.342,OK,-62.454,65.156,-1281.595,OK,-30.234,13.959,-1274.397
1,Port 2: NDI 8700340  s/n:34802401,112150,1,OK,0.8028632,0.3145369,-0.3241361,0.3891182,-13.581,134.071,-1341.403,0.4176277,4,OK,-13.463,134.513,-1341.874,OK,-27.225,96.253,-1311.653,OK,-62.001,70.502,-1275.678,OK,-30.209,19.181,-1267.684
1,Port 2: NDI 8700340  s/n:34802401,112153,1,OK,0.8125448,0.2976543,-0.3231447,0.3830802,-16.882,138.340,-1338.174,0.4329172,4,OK,-16.726,138.761,-1338.682,OK,-31.601,101.820,-1307.304,OK,-67.134,78.109,-1270.632,OK,-36.735,26.250,-1261.099
1,Port 2: NDI 8700340  s/n:34802401,112156,1,OK,0.8185366,0.2795411,-0.3293462,0.3786631,-21.759,142.366,-1336.272,0.4445239,4,OK,-21.583,142.768,-1336.821,OK,-38.005,107.064,-1304.702,OK,-74.788,85.271,-1268.161,OK,-45.986,32.849,-1256.775
1,Port 2: NDI 8700340  s/n:34802401,112159,1,OK,0.8215300,0.2621702,-0.3419093,0.3734344,-28.098,145.580,-1335.947,0.4507682,4,OK,-27.873,145.964,-1336.501,OK,-46.298,111.357,-1304.292,OK,-84.716,91.246,-1268.451,OK,-57.807,38.210,-1255.356
1,Port 2: NDI 8700340  s/n:34802401,112162,1,OK,0.8211521,0.2470217,-0.3582005,0.3692992,-34.736,148.095,-1336.914,0.4338478,4,OK,-34.490,148.448,-1337.445,OK,-54.946,114.676,-1305.628,OK,-95.104,95.904,-1271.033,OK,-70.064,42.332,-1256.467
1,Port 2: NDI 8700340  s/n:34802401,112165,1,OK,0.8186208,0.2343543,-0.3807056,0.3605568,-42.658,149.785,-1339.861,0.4024316,4,OK,-42.400,150.102,-1340.343,OK,-65.313,116.983,-1309.640,OK,-107.488,99.446,-1276.924,OK,-84.910,45.016,-1261.455
1,Port 2: NDI 8700340  s/n:34802401,112168,1,OK,0.8123188,0.2225790,-0.4076244,0.3527594,-51.161,150.843,-1344.392,0.3735155,4,OK,-50.916,151.124,-1344.832,OK,-76.355,118.506,-1315.739,OK,-120.700,101.985,-1285.555,OK,-100.656,46.736,-1269.390
1,Port 2: NDI 8700340  s/n:34802401,112171,1,OK,0.8034879,0.2152056,-0.4326974,0.3476589,-58.114,150.961,-1349.647,0.3703011,4,OK,-57.857,151.233,-1350.075,OK,-85.356,118.746,-1322.740,OK,-131.437,102.698,-1295.139,OK,-113.331,46.858,-1278.750
1,Port 2: NDI 8700340  s/n:34802401,112174,1,OK,0.7924350,0.2099638,-0.4555710,0.3470116,-63.453,150.411,-1354.874,0.3431088,4,OK,-63.222,150.649,-1355.262,OK,-92.238,118.093,-1329.757,OK,-139.696,102.072,-1304.736,OK,-122.902,45.883,-1288.170
1,Port 2: NDI 8700340  s/n:34802401,112177,1,OK,0.7818543,0.2081458,-0.4763669,0.3441711,-67.800,149.472,-1360.334,0.3073412,4,OK,-67.585,149.686,-1360.661,OK,-97.864,116.937,-1337.119,OK,-146.422,100.837,-1314.412,OK,-130.790,44.214,-1298.186
1,Port 2: NDI 8700340  s/n:34802401,112180,1,OK,0.7718402,0.2086845,-0.4893822,0.3481647,-69.219,148.030,-1364.334,0.3082980,4,OK,-68.991,148.266,-1364.641,OK,-99.722,115.023,-1342.432,OK,-148.810,98.310,-1321.383,OK,-133.243,41.592,-1305.216
1,Port 2: NDI 8700340  s/n:34802401,112183,1,OK,0.7657576,0.2140460,-0.4939742,0.3518367,-68.604,145.941,-1366.206,0.2835440,4,OK,-68.408,146.145,-1366.490,OK,-98.917,112.302,-1344.965,OK,-147.962,94.792,-1324.674,OK,-131.814,38.032,-1308.897
1,Port 2: NDI 8700340  s/n:34802401,112186,1,OK,0.7660067,0.2250973,-0.4895978,0.3505124,-66.214,143.784,-1366.306,0.2733289,4,OK,-66.029,143.992,-1366.571,OK,-95.837,109.513,-1345.147,OK,-144.385,91.174,-1324.344,OK,-127.402,34.358,-1309.674
1,Port 2: NDI 8700340  s/n:34802401,112189,1,OK,0.7713279,0.2393329,-0.4776266,0.3458986,-62.670,141.821,-1365.016,0.2996449,4,OK,-62.450,142.072,-1365.290,OK,-91.208,106.990,-1343.413,OK,-138.905,87.790,-1321.077,OK,-120.921,31.040,-1307.964
1,Port 2: NDI 8700340  s/n:34802401,112192,1,OK,0.7771528,0.2532148,-0.4622719,0.3438320,-57.969,139.922,-1362.846,0.3032750,4,OK,-57.757,140.198,-1363.133,OK,-85.147,104.471,-1340.486,OK,-131.698,84.438,-1316.456,OK,-112.425,27.815,-1304.664
1,Port 2: NDI 8700340  s/n:34802401,112195,1,OK,0.7834737,0.2672907,-0.4406506,0.3472054,-51.005,137.868,-1359.103,0.3136228,4,OK,-50.814,138.176,-1359.401,OK,-76.189,101.737,-1335.538,OK,-121.051,80.570,-1309.341,OK,-99.851,24.412,-1298.533
1,Port 2: NDI 8700340  s/n:34802401,112198,1,OK,0.7906423,0.2795801,-0.4153785,0.3523925,-43.197,136.491,-1354.680,0.3519401,4,OK,-43.016,136.834,-1355.052,OK,-66.099,99.844,-1329.559,OK,-109.006,77.638,-1301.005,OK,-85.706,22.215,-1291.006
1,Port 2: NDI 8700340  s/n:34802401,112201,1,OK,0.7989169,0.2881861,-0.3890280,0.3568443,-35.648,136.374,-1349.945,0.3538919,4,OK,-35.474,136.733,-1350.317,OK,-56.344,99.547,-1323.247,OK,-97.217,76.770,-1292.124,OK,-72.095,22.081,-1282.696
1,Port 2: NDI 8700340  s/n:34802401,112204,1,OK,0.8082569,0.2893250,-0.3679740,0.3572211,-30.747,137.891,-1345.518,0.3818702,4,OK,-30.580,138.266,-1345.952,OK,-50.043,101.429,-1317.237,OK,-89.447,78.989,-1284.081,OK,-63.534,24.660,-1274.696
1,Port 2: NDI 8700340  s/n:34802401,112207,1,OK,0.8176385,0.2811711,-0.3534559,0.3570421,-28.708,141.182,-1341.164,0.3969051,4,OK,-28.528,141.553,-1341.632,OK,-47.459,105.636,-1311.368,OK,-86.148,84.348,-1276.600,OK,-60.204,30.217,-1266.329
1,Port 2: NDI 8700340  s/n:34802401,112210,1,OK,0.8271431,0.2668107,-0.3448710,0.3545564,-29.214,145.674,-1337.191,0.4429194,4,OK,-28.991,146.052,-1337.734,OK,-48.175,111.445,-1305.975,OK,-86.817,91.935,-1270.068,OK,-61.551,37.772,-1258.357
1,Port 2: NDI 8700340  s/n:34802401,112213,1,OK,0.8331736,0.2466874,-0.3465587,0.3533613,-32.702,150.677,-1334.430,0.4394222,4,OK,-32.458,151.033,-1334.975,OK,-52.764,117.957,-1302.318,OK,-92.225,100.508,-1266.232,OK,-68.257,46.254,-1252.341
1,Port 2: NDI 8700340  s/n:34802401,112216,1,OK,0.8350954,0.2280111,-0.3615702,0.3462565,-39.766,154.567,-1335.008,0.4590092,4,OK,-39.494,154.912,-1335.591,OK,-61.982,123.102,-1303.008,OK,-103.151,107.578,-1268.089,OK,-81.543,52.779,-1252.496
1,Port 2: NDI 8700340  s/n:34802401,112219,1,OK,0.8312566,0.2131579,-0.3875118,0.3367651,-48.841,156.869,-1338.601,0.4507839,4,OK,-48.555,157.177,-1339.171,OK,-73.813,126.204,-1307.825,OK,-117.222,112.124,-1275.233,OK,-98.469,56.589,-1258.666
1,Port 2: NDI 8700340  s/n:34802401,112222,1,OK,0.8228220,0.2008490,-0.4133446,0.3343201,-56.799,158.055,-1343.197,0.4325668,4,OK,-56.493,158.329,-1343.727,OK,-84.054,127.827,-1313.982,OK,-129.475,114.483,-1283.945,OK,-112.763,58.613,-1266.516
1,Port 2: NDI 8700340  s/n:34802401,112225,1,OK,0.8147171,0.1997382,-0.4338117,0.3288588,-61.863,157.215,-1348.096,0.4136780,4,OK,-61.572,157.480,-1348.591,OK,-90.600,126.792,-1320.558,OK,-137.288,113.476,-1292.616,OK,-122.010,57.036,-1275.629
1,Port 2: NDI 8700340  s/n:34802401,112228,1,OK,0.8057702,0.2046445,-0.4494427,0.3268886,-64.602,154.796,-1352.694,0.3553689,4,OK,-64.338,155.046,-1353.094,OK,-94.091,123.731,-1326.827,OK,-141.534,109.751,-1300.490,OK,-126.737,52.920,-1284.376
1,Port 2: NDI 8700340  s/n:34802401,112231,1,OK,0.7947727,0.2163725,-0.4639442,0.3259986,-65.838,150.786,-1358.090,0.3459375,4,OK,-65.594,151.049,-1358.463,OK,-95.622,118.581,-1334.042,OK,-143.527,103.255,-1309.417,OK,-128.581,46.028,-1294.813
1,Port 2: NDI 8700340  s/n:34802401,112234,1,OK,0.7808784,0.2314008,-0.4799169,0.3261326,-66.394,145.776,-1364.426,0.2926975,4,OK,-66.222,146.004,-1364.726,OK,-96.298,112.160,-1342.568,OK,-144.552,95.218,-1320.008,OK,-129.098,37.510,-1307.206
1,Port 2: NDI 8700340  s/n:34802401,112237,1,OK,0.7724847,0.2505346,-0.4849226,0.3245764,-64.853,140.969,-1368.932,0.2981629,4,OK,-64.655,141.233,-1369.206,OK,-94.131,105.996,-1348.548,OK,-142.167,87.179,-1326.684,OK,-125.628,29.436,-1316.101
1,Port 2: NDI 8700340  s/n:34802401,112240,1,OK,0.7678889,0.2644619,-0.4824586,0.3280858,-61.765,137.595,-1370.176,0.2764868,4,OK,-61.585,137.845,-1370.420,OK,-90.095,101.582,-1350.296,OK,-137.516,81.236,-1328.452,OK,-119.578,23.740,-1319.078
1,Port 2: NDI 8700340  s/n:34802401,112243,1,OK,0.7681648,0.2750555,-0.4724785,0.3332138,-57.596,135.265,-1368.996,0.2871591,4,OK,-57.429,135.539,-1369.250,OK,-84.658,98.509,-1348.739,OK,-131.192,76.971,-1326.051,OK,-111.741,19.867,-1317.314
1,Port 2: NDI 8700340  s/n:34802401,112246,1,OK,0.7710145,0.2841337,-0.4570749,0.3404220,-52.310,133.605,-1366.267,0.2952707,4,OK,-52.142,133.899,-1366.524,OK,-77.806,96.258,-1345.114,OK,-123.119,73.614,-1320.974,OK,-101.915,17.088,-1312.557
1,Port 2: NDI 8700340  s/n:34802401,112249,1,OK,0.7745494,0.2933761,-0.4406357,0.3461848,-46.890,132.130,-1363.474,0.3243145,4,OK,-46.724,132.462,-1363.774,OK,-70.771,94.261,-1341.351,OK,-114.780,70.638,-1315.725,OK,-91.933,14.686,-1307.776
1,Port 2: NDI 8700340  s/n:34802401,112252,1,OK,0.7787144,0.3018593,-0.4208606,0.3540639,-40.514,131.060,-1359.931,0.3286923,4,OK,-40.360,131.412,-1360.231,OK,-62.500,92.757,-1336.645,OK,-104.894,68.168,-1309.198,OK,-80.187,12.982,-1301.548
1,Port 2: NDI 8700340  s/n:34802401,112255,1,OK,0.7858838,0.3090179,-0.3962898,0.3603457,-33.400,131.002,-1355.283,0.3425891,4,OK,-33.260,131.384,-1355.608,OK,-53.295,92.514,-1330.433,OK,-93.780,67.335,-1300.686,OK,-67.313,12.954,-1293.353
1,Port 2: NDI 8700340  s/n:34802401,112258,1,OK,0.7950728,0.3092309,-0.3739447,0.3638693,-28.101,132.542,-1350.338,0.3754370,4,OK,-27.954,132.936,-1350.733,OK,-46.456,94.429,-1323.734,OK,-85.425,69.463,-1291.805,OK,-57.903,15.639,-1284.293
1,Port 2: NDI 8700340  s/n:34802401,112261,1,OK,0.8046513,0.3019357,-0.3575969,0.3653706,-25.405,135.646,-1345.520,0.3860875,4,OK,-25.250,136.048,-1345.944,OK,-43.029,98.342,-1317.272,OK,-81.115,74.392,-1283.550,OK,-53.357,20.846,-1275.167
1,Port 2: NDI 8700340  s/n:34802401,112264,1,OK,0.8138548,0.2861454,-0.3519898,0.3631313,-26.900,140.070,-1341.639,0.4043253,4,OK,-26.721,140.454,-1342.111,OK,-45.041,104.059,-1312.025,OK,-83.383,81.940,-1277.354,OK,-56.514,28.228,-1267.359
1,Port 2: NDI 8700340  s/n:34802401,112267,1,OK,0.8207468,0.2665252,-0.3560731,0.3585401,-31.404,144.715,-1339.318,0.4055717,4,OK,-31.203,145.074,-1339.802,OK,-50.961,110.146,-1308.909,OK,-90.380,90.167,-1274.132,OK,-65.183,36.014,-1262.189
1,Port 2: NDI 8700340  s/n:34802401,112270,1,OK,0.8246343,0.2480241,-0.3686296,0.3501064,-38.038,148.761,-1339.145,0.4078541,4,OK,-37.799,149.101,-1339.632,OK,-59.669,115.496,-1308.693,OK,-100.657,97.561,-1274.662,OK,-77.804,42.740,-1261.113
1,Port 2: NDI 8700340  s/n:34802401,112273,1,OK,0.8251074,0.2324974,-0.3865141,0.3402198,-45.483,151.804,-1340.890,0.4287339,4,OK,-45.223,152.134,-1341.414,OK,-69.374,119.568,-1310.964,OK,-112.164,103.376,-1278.400,OK,-91.865,47.839,-1263.747
1,Port 2: NDI 8700340  s/n:34802401,112276,1,OK,0.8217758,0.2214541,-0.4052688,0.3337661,-51.948,153.548,-1343.745,0.4210639,4,OK,-51.667,153.854,-1344.258,OK,-77.805,121.923,-1314.769,OK,-122.151,106.828,-1283.937,OK,-103.872,50.752,-1268.587
1,Port 2: NDI 8700340  s/n:34802401,112279,1,OK,0.8156314,0.2161064,-0.4264457,0.3258642,-58.110,153.859,-1348.162,0.3949494,4,OK,-57.846,154.149,-1348.629,OK,-85.786,122.436,-1320.720,OK,-131.628,107.923,-1291.914,OK,-115.296,51.250,-1276.663
1,Port 2: NDI 8700340  s/n:34802401,112282,1,OK,0.8082017,0.2142986,-0.4451030,0.3205768,-62.796,153.302,-1352.665,0.3858581,4,OK,-62.543,153.573,-1353.114,OK,-91.844,121.818,-1326.739,OK,-138.843,107.449,-1299.886,OK,-123.845,50.314,-1285.024
1,Port 2: NDI 8700340  s/n:34802401,112285,1,OK,0.8012015,0.2181628,-0.4587515,0.3162723,-65.512,151.652,-1356.907,0.3629535,4,OK,-65.256,151.922,-1357.306,OK,-95.322,119.779,-1332.436,OK,-142.991,105.055,-1306.978,OK,-128.652,47.518,-1292.996
1,Port 2: NDI 8700340  s/n:34802401,112288,1,OK,0.7947435,0.2260133,-0.4662361,0.3161086,-65.782,149.109,-1359.932,0.3513547,4,OK,-65.541,149.385,-1360.308,OK,-95.650,116.521,-1336.509,OK,-143.507,100.950,-1311.980,OK,-128.914,43.189,-1298.952
1,Port 2: NDI 8700340  s/n:34802401,112291,1,OK,0.7917331,0.2353278,-0.4655906,0.3178127,-63.852,146.541,-1360.908,0.3180389,4,OK,-63.670,146.800,-1361.240,OK,-93.176,113.218,-1337.879,OK,-140.721,96.724,-1313.424,OK,-125.326,38.878,-1301.218
1,Port 2: NDI 8700340  s/n:34802401,112294,1,OK,0.7945909,0.2420629,-0.4546167,0.3214879,-60.166,145.266,-1358.735,0.3248760,4,OK,-59.986,145.534,-1359.086,OK,-88.456,111.506,-1334.993,OK,-135.174,94.341,-1309.484,OK,-118.594,36.742,-1297.582
1,Port 2: NDI 8700340  s/n:34802401,112297,1,OK,0.8049114,0.2454858,-0.4343724,0.3212086,-55.586,145.821,-1353.827,0.3393256,4,OK,-55.384,146.102,-1354.210,OK,-82.609,112.199,-1328.458,OK,-128.084,95.051,-1300.678,OK,-110.609,37.773,-1288.860
1,Port 2: NDI 8700340  s/n:34802401,112300,1,OK,0.8178840,0.2415402,-0.4142073,0.3180509,-52.232,148.489,-1348.288,0.3639422,4,OK,-51.998,148.789,-1348.710,OK,-78.369,115.652,-1321.036,OK,-122.759,99.454,-1290.898,OK,-105.116,42.366,-1278.557
1,Port 2: NDI 8700340  s/n:34802401,112303,1,OK,0.8310390,0.2305879,-0.3959181,0.3153606,-50.127,152.571,-1342.366,0.3973882,4,OK,-49.879,152.875,-1342.847,OK,-75.670,121.014,-1313.101,OK,-119.225,106.402,-1280.882,OK,-101.829,49.598,-1267.291
1,Port 2: NDI 8700340  s/n:34802401,112306,1,OK,0.8481591,0.2199270,-0.3797926,0.2966748,-50.401,156.638,-1335.238,0.4736903,4,OK,-50.121,156.952,-1335.845,OK,-75.976,126.789,-1304.126,OK,-118.761,114.717,-1269.900,OK,-103.166,57.545,-1255.869
1,Port 2: NDI 8700340  s/n:34802401,112309,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,20,3D Error,-36973140000000000000000000000.000,-36973140000000000000000000000.000,-36973140000000000000000000000.000,OK,-36973140000000000000000000000.000,-36973140000000000000000000000.000,-36973140000000000000000000000.000,OK,-36973140000000000000000000000.000,-36973140000000000000000000000.000,-36973140000000000000000000000.000,OK,-36973140000000000000000000000.000,-36973140000000000000000000000.000,-36973140000000000000000000000.000,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28
